Unnamed: 0,...1,Address_ID,Timestamp,Do.you.agree.to.participate.in.this.study.,X1..Auditors.Name,X2..GPS.Coordinates.of.the.Shop,X3..Market.Name,X4...Group.,X5..Section,X6..Line,X7..Block.Number,X8..Shop.Number..Visible.Tag.,X9..Shop.Number..Count.,X10..Shop.Level,X11..Shop.Occupancy.Status,X16..Contact.Information,Lighting...Estimated.Power.Req....W.,Cooling...Estimated.Power.Req....W.,Others...Estimated.Power.Req....W.,Total...Estimated.Power.Req....W.,Additional.Load.from.Requested.Appliances
1706,2465,KTK--SEC(SECTION B)--LIN(LINE 1)--BL(3)--SNUM(1200)--SLEV(0),2022-03-21 23:58:12,Accept,Auditor 12,"9.94xxxx, 8.87xxxx",Katako,Closed Shop,SECTION B,LINE 1,3,1200,4.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,20.0,75.0,0.0,95.0,0.0
1707,1344,FTU--SEC(SECTION F)--LIN(LINE 2)--BL(RED BLOCK)--SNUM(3756)--SLEV(0),2022-09-20 10:17:00,Accept,Auditor 25,"11.5xxxx2, 7.33xxxx",Funtua Central Market,Closed Shop,SECTION F,LINE 2,RED BLOCK,3756,7.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1708,4958,Onitsha--SEC(B)--LIN(19)--BL(4)--SNUM(23062)--SLEV(GROUND FLOOR),2022-04-14 19:12:05,Accept,Auditor 14,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,19,4,23062,1500.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1709,8014,SBG--SEC(SECTION E)--LIN(LINE 1)--BL(BQ)--SNUM(8018)--SLEV(0),2022-06-03 12:16:00,Accept,Auditor 24,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION E,LINE 1,BQ,8018,55.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1710,21448,Onitsha--SEC(C)--LIN(4)--BL(2)--SNUM(24269)--SLEV(GROUND FLOOR),2022-05-25 10:26:36,Accept,Auditor 5,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,C,4,2,24269,1.0,GROUND FLOOR,WAREHOUSE,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1711,432,IEM--SEC(B)--LIN(1)--BL(1)--SNUM(432)--SLEV(0),2022-03-31 10:20:22,Accept,Auditor 6,"6.12xxxx, 6.77xxxx",International Electronics market,Closed Shop,B,1,1,432,12.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,50.0,80.0,0.0,130.0,0.0
1712,14526,Onitsha--SEC(B)--LIN(17)--BL(5)--SNUM(21298)--SLEV(FIRST FLOOR),2022-04-12 13:58:00,Accept,Auditor 12,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,B,17,5,21298,56.0,FIRST FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1713,2785,OKJ--SEC(SECTION F)--LIN(LINE 2)--BL(7)--SNUM(2763)--SLEV(0),2022-05-19 10:33:33,Accept,Auditor 26,"6.81xxxx, 3.93xxxx",Oke-Aje Market,Open Stall,SECTION F,LINE 2,7,2763,4.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1714,3750,TND--SEC(SECTION D)--LIN(LINE 1)--BL(D64)--SNUM(3750)--SLEV(0),2022-05-27 16:07:17,Accept,Auditor 12,"10.5xxxx4, 7.40xxxx",Tundun Wada market,Closed Shop,SECTION D,LINE 1,D64,3750,48.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1715,772,AkpaAndem--SEC(A)--LIN(6)--BL(3)--SNUM(5837)--SLEV(0),2022-04-03 16:28:00,Accept,Auditor 15,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Closed Shop,A,6,3,5837,322.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1716,2676,ABG--SEC(SECTION BC)--LIN(LINE 1)--BL(BLOCK BC46)--SNUM(BC2661)--SLEV(0),2022-05-31 14:28:56,Accept,Auditor 15,"10.5xxxx3, 7.42xxxx",Abubakar Gumi Central Market,Open Stall,SECTION BC,LINE 1,BLOCK BC46,BC2661,10.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,110.0,40.0,0.0,150.0,0.0
1717,19154,Onitsha--SEC(A)--LIN(15)--BL(3)--SNUM(6463)--SLEV(GROUND FLOOR),2022-05-25 12:42:34,Accept,Auditor 3,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,15,3,6463,348.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1718,456,JMT--SEC(A)--LIN(2)--BL(22)-SNUM(432)--SLEV(0),2022-04-15 12:36:52,Accept,Auditor 11,"9.27xxxx, 12.4xxxx2",jimeta central / modern market,Closed Shop,A,2,22,432,37.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1720,2385,KTK--SEC(SECTION B)--LIN(LINE 2)--BL(2)--SNUM(1176)--SLEV(0),2022-03-22 12:51:21,Accept,Auditor 10,"9.94xxxx, 8.87xxxx",Katako,Open Stall,SECTION B,LINE 2,2,1176,28.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,20.0,0.0,0.0,20.0,0.0
1721,1761,OKJ--SEC(SECTION C)--LIN(LINE 1)--BL(5)--SNUM(1112)--SLEV(0),2022-05-17 11:26:49,Accept,Auditor 15,"6.81xxxx, 3.93xxxx",Oke-Aje Market,Closed Shop,SECTION C,LINE 1,5,1112,13.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1723,6892,AkpaAndem--SEC(A)--LIN(4)--BL(2)--SNUM(3172)--SLEV(0),2022-04-07 12:47:00,Accept,Auditor 4,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Closed Shop,A,4,2,3172,21.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1724,2456,MDA--SEC(SECTION C)--LIN(LINE 1)--BL(BLOCK AAM)--SNUM(2452)--SLEV(0),2022-05-16 12:34:12,Accept,Auditor 22,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION C,LINE 1,BLOCK AAM,2452,4.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,522.0
1725,4769,SBG--SEC(SECTION D)--LIN(LINE 1)--BL(C)--SNUM(4760)--SLEV(0),2022-06-06 14:35:00,Accept,Auditor 3,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION D,LINE 1,C,4760,42.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,160.0,75.0,0.0,235.0,0.0
1727,1879,Aria--SEC(A)--LIN(1)--BL(2)--SNUM(1880)--SLEV(0),2022-04-05 17:08:00,Accept,Auditor 1,"6.45xxxx, 7.48xxxx",Aria New Market,Closed Shop,A,1,2,1880,40.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1729,1299,BMP--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK BF)--SNUM(1299)--SLEV(0),2022-05-20 12:14:16,Accept,Auditor 3,"12.0xxxx7, 8.56xxxx","Bompai cluster (textile manufacturers - (along club, Maganda and Mission roads)",Closed Shop,SECTION B,LINE 2,BLOCK BF,1299,21.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1730,3043,Babban-Kasuwa--SEC(SECTION C)--LIN(LINE 1)--BL(BLOCK AE)--SNUM(3043)--SLEV(0),2022-04-13 13:13:39,Accept,Auditor 14,"10.2xxxx2, 11.1xxxx6",Babban Kasuwa,Closed Shop,SECTION C,LINE 1,BLOCK AE,3043,38.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1731,1414,Aba-Ekeoha--SEC(B)--LIN(2)--BL(2)--SNUM(1423)--SLEV(0),2022-03-12 15:42:00,Accept,Auditor 1,"5.10xxxx, 7.36xxxx",Aba Ekeoha Shopping Center,Open Stall,B,2,2,1423,109.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1732,1506,AkpaAndem--SEC(A)--LIN(6)--BL(1)--SNUM(5816)--SLEV(0),2022-03-29 11:21:20,Accept,Auditor 19,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Open Stall,A,6,1,5816,5.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1733,1337,SBG--SEC(SECTION A)--LIN(LINE 1)--BL(A26)--SNUM(1254)--SLEV(0),2022-05-30 11:46:10,Accept,Auditor 3,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION A,LINE 1,A26,1254,6.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,76.0
1734,22890,Onitsha--SEC(A)--LIN(11)--BL(3)--SNUM(3673)--SLEV(GROUND FLOOR),2022-04-01 09:18:00,Accept,Auditor 17,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,A,11,3,3673,10.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1735,2027,KTK--SEC(SECTION A)--LIN(LINE 2)--BL(36)--SNUM(1110)--SLEV(1),2022-03-21 15:28:05,Accept,Auditor 1,"9.94xxxx, 8.87xxxx",Katako,Closed Shop,SECTION A,LINE 2,36,1110,21.0,FIRST FLOOR,OCCUPIED,xxxxxxxxxxx,20.0,0.0,0.0,20.0,0.0
1736,449,FCC--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK J)--SNUM(J451)--SLEV(0),2022-06-10 12:33:00,Accept,Auditor 7,"10.5xxxx3, 7.42xxxx",Fabrics Dealers Chenchenia Mkt,Closed Shop,SECTION A,LINE 1,BLOCK J,J451,13.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,20.0,40.0,0.0,60.0,0.0
1738,1711,Babban-Kasuwa--SEC(SECTION B)--LIN(LINE 1)--BL(BLOCK R)--SNUM(1711)--SLEV(0),2022-04-15 13:09:24,Accept,Auditor 9,"10.2xxxx2, 11.1xxxx6",Babban Kasuwa,Closed Shop,SECTION B,LINE 1,BLOCK R,1711,27.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,20.0
1739,1022,KRM--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK 15)--SNUM(1004)--SLEV(GROUND FLOOR),2022-05-21 12:13:36,Accept,Auditor 10,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION A,LINE 1,BLOCK 15,1004,13.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,30.0,80.0,0.0,110.0,0.0
1741,2847,Watt--SEC(A)--LIN(7)--BL(6)--SNUM(1141)--SLEV(0),2022-03-23 04:41:33,Accept,Auditor 2,"4.95xxxx, 8.32xxxx",Watt Market,Open Stall,A,7,6,1141,97.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1742,1211,KTS--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK 21)--SNUM(1211)--SLEV(0),2022-05-21 14:16:10,Accept,Auditor 6,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION A,LINE 1,BLOCK 21,1211,10.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,152.0
1743,21296,Onitsha--SEC(B)--LIN(3)--BL(1)--SNUM(11388)--SLEV(GROUND FLOOR),2022-05-24 13:37:21,Accept,Auditor 5,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,3,1,11388,2.0,GROUND FLOOR,RESIDENTIAL,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1745,23,Marian--SEC(A)--LIN(1)--BL(1)--SNUM(22)--SLEV(0),2022-03-23 13:33:17,Accept,Auditor 1,"4.97xxxx, 8.34xxxx",Marian Market,Closed Shop,A,1,1,22,9.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,20.0
1746,3078,Watt--SEC(A)--LIN(1)--BL(1)--SNUM(28)--SLEV(0),2022-03-24 02:37:56,Accept,Auditor 1,"4.95xxxx, 8.32xxxx",Watt Market,Closed Shop,A,1,1,28,1.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1747,1525,Aba-Ekeoha--SEC(B)--LIN(2)--BL(4)--SNUM(1535)--SLEV(0),2022-03-19 10:11:04,Accept,Auditor 2,"5.10xxxx, 7.36xxxx",Aba Ekeoha Shopping Center,Open Stall,B,2,4,1535,8.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1748,1153,BMP--SEC(SECTION B)--LIN(LINE 1)--BL(BLOCK BD)--SNUM(1153)--SLEV(0),2022-05-20 11:48:46,Accept,Auditor 17,"12.0xxxx7, 8.56xxxx","Bompai cluster (textile manufacturers - (along club, Maganda and Mission roads)",Closed Shop,SECTION B,LINE 1,BLOCK BD,1153,33.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1750,700,KTU--SEC(SECTION D)--LIN(LINE 1)--BL(44)--SNUM(699)--SLEV(0),2022-03-09 12:44:00,Accept,Auditor 1,"6.59xxxx, 3.38xxxx",Ketu Market,Open Stall,SECTION D,LINE 1,44,699,137.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1751,1015,MDA--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK AA)--SNUM(992)--SLEV(0),2022-05-13 15:17:35,Accept,Auditor 15,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION B,LINE 2,BLOCK AA,992,8.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,180.0,80.0,0.0,260.0,0.0
1752,5484,Ngwa--SEC(B)--LIN(54)--BL(2)--SNUM(5280)--SLEV(0),2022-03-31 14:47:58,Accept,Auditor 11,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Closed Shop,B,54,2,5280,202.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1753,4741,KTS--SEC(SECTION C)--LIN(LINE 2)--BL(BLOCK 24)--SNUM(4741)--SLEV(0),2022-05-22 14:12:48,Accept,Auditor 2,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION C,LINE 2,BLOCK 24,4741,64.0,GROUND FLOOR,WAREHOUSE,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1754,4257,KTS--SEC(SECTION C)--LIN(LINE 2)--BL(BLOCK 16)--SNUM(4257)--SLEV(0),2022-05-22 06:28:32,Accept,Auditor 3,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION C,LINE 2,BLOCK 16,4257,2.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1756,822,FCC--SEC(SECTION B)--LIN(LINE 1)--BL(BLOCK Q)--SNUM(Q824)--SLEV(0),2022-06-11 13:33:00,Accept,Auditor 8,"10.5xxxx3, 7.42xxxx",Fabrics Dealers Chenchenia Mkt,Closed Shop,SECTION B,LINE 1,BLOCK Q,Q824,11.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,30.0,40.0,0.0,70.0,0.0
1757,104,GSM--SEC(SECTION B)--LIN(LINE 3)--BL(BLOCK E)--SNUM(178)--SLEV(0),2022-05-17 12:45:22,Accept,Auditor 11,"11.8xxxx9, 13.1xxxx9",GSM Village Market,Closed Shop,SECTION B,LINE 3,BLOCK E,178,17.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,10.0,0.0,0.0,10.0,0.0
1758,79,MDA--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK B)--SNUM(42)--SLEV(0),2022-05-09 16:32:00,Accept,Auditor 18,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Open Stall,SECTION A,LINE 1,BLOCK B,42,4.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1759,4345,KTS--SEC(SECTION C)--LIN(LINE 1)--BL(BLOCK 18)--SNUM(4345)--SLEV(0),2022-05-22 12:21:26,Accept,Auditor 8,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION C,LINE 1,BLOCK 18,4345,17.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1760,1712,Ochanja--SEC(C)--LIN(3)--BL(1)--SNUM(3219)--SLEV(0),2022-07-05 10:19:00,Accept,Auditor 4,"6.13xxxx, 6.78xxxx",Ochanja,Open Stall,C,3,1,3219,49.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1762,8847,SBG--SEC(SECTION F)--LIN(LINE 1)--BL(FN)--SNUM(8851)--SLEV(0),2022-06-06 12:48:00,Accept,Auditor 6,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION F,LINE 1,FN,8851,25.0,GROUND FLOOR,SCHOOL,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1763,4511,MDA--SEC(SECTION E)--LIN(LINE 2)--BL(BLOCK AAAAK)--SNUM(4473)--SLEV(0),2022-05-16 14:40:30,Accept,Auditor 14,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION E,LINE 2,BLOCK AAAAK,4473,35.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1764,107,OYG--SEC(SECTION B)--LIN(LINE 2)--BL(4)--SNUM(341)--SLEV(0),2022-03-07 13:43:00,Accept,Auditor 5,"6.47xxxx, 3.38xxxx",Onyingbo (White sand),Closed Shop,SECTION B,LINE 2,4,341,32.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1765,7729,Onitsha--SEC(B)--LIN(13)--BL(4)--SNUM(16133)--SLEV(GROUND FLOOR),2022-05-26 10:35:22,Accept,Auditor 9,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,13,4,16133,389.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,40.0
1766,601,WRI--SEC(B)--LIN(13)--BL(1)--SNUM(605)--SLEV(0),2022-03-15 14:03:26,Accept,Auditor 3,"5.51xxxx, 5.74xxxx",Warri Main Market,Closed Shop,B,13,1,605,43.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1767,3097,AkpaAndem--SEC(A)--LIN(3)--BL(1)--SNUM(1784)--SLEV(0),2022-03-30 13:53:42,Accept,Auditor 7,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Open Stall,A,3,1,1784,114.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1768,4577,KTS--SEC(SECTION C)--LIN(LINE 1)--BL(BLOCK 22)--SNUM(4577)--SLEV(0),2022-05-22 12:43:17,Accept,Auditor 3,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION C,LINE 1,BLOCK 22,4577,1.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1769,20832,Onitsha--SEC(A)--LIN(23)--BL(3)--SNUM(8764)--SLEV(GROUND FLOOR),2022-05-26 13:22:00,Accept,Auditor 8,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,23,3,8764,120.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1770,83,ADB--SEC(SECTION C)--LIN(1)--BL(1)--SNUM(66)--SLEV(0),2022-03-16 15:08:54,Accept,Auditor 6,"7.34xxxx, 3.87xxxx",Adelabu Shopping Complex,Open Stall,SECTION C,1,1,66,37.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1771,483,TND--SEC(SECTION A)--LIN(LINE 2)--BL(A7)--SNUM(483)--SLEV(0),2022-05-30 11:47:04,Accept,Auditor 1,"10.5xxxx4, 7.40xxxx",Tundun Wada market,Closed Shop,SECTION A,LINE 2,A7,483,9.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1772,24754,Onitsha--SEC(A)--LIN(4)--BL(4)--SNUM(1106)--SLEV(GROUND FLOOR),2022-04-07 11:26:00,Accept,Auditor 8,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,4,4,1106,17.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1773,668,Watt--SEC(B)--LIN(5)--BL(7)--SNUM(2188)--SLEV(0),2022-03-21 11:12:03,Accept,Auditor 6,"4.95xxxx, 8.32xxxx",Watt Market,Closed Shop,B,5,7,2188,7.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1774,1015,Ngwa--SEC(A)--LIN(166)--BL(1)--SNUM(3304)--SLEV(0),2022-03-30 09:56:47,Accept,Auditor 5,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Open Stall,A,166,1,3304,4.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1775,12278,Onitsha--SEC(B)--LIN(17)--BL(5)--SNUM(20455)--SLEV(GROUND FLOOR),2022-04-07 13:10:00,Accept,Auditor 11,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,17,5,20455,5.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1776,2135,OKJ--SEC(SECTION D)--LIN(LINE 1)--BL(1)--SNUM(1679)--SLEV(0),2022-05-18 10:48:21,Accept,Auditor 25,"6.81xxxx, 3.93xxxx",Oke-Aje Market,Closed Shop,SECTION D,LINE 1,1,1679,4.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1777,3057,KRM--SEC(SECTION C)--LIN(LINE 1)--BL(BLOCK 35)--SNUM(3055)--SLEV(GROUND FLOOR),2022-05-23 13:23:44,Accept,Auditor 20,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION C,LINE 1,BLOCK 35,3055,38.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,20.0,40.0,0.0,60.0,0.0
1778,171,WRI--SEC(A)--LIN(3)--BL(1)--SNUM(170)--SLEV(0),2022-03-12 16:49:00,Accept,Auditor 4,"5.51xxxx, 5.74xxxx",Warri Main Market,Closed Shop,A,3,1,170,29.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,40.0,160.0,0.0,200.0,0.0
1779,1222,OGG--SEC(A)--LIN(3)--BL(7)--SNUM(346)--SLEV(0),2022-06-01 11:00:00,Accept,Auditor 7,"6.83xxxx, 7.41xxxx",Ogige market,Closed Shop,A,3,7,346,7.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1782,17146,Onitsha--SEC(B)--LIN(9)--BL(4)--SNUM(13089)--SLEV(GROUND FLOOR),2022-04-14 19:31:35,Accept,Auditor 2,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,9,4,13089,207.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1783,9817,SBG--SEC(SECTION G)--LIN(LINE 1)--BL(GM)--SNUM(9821)--SLEV(0),2022-06-08 13:17:00,Accept,Auditor 2,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION G,LINE 1,GM,9821,20.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1784,6790,AkpaAndem--SEC(A)--LIN(6)--BL(7)--SNUM(5946)--SLEV(0),2022-04-07 10:29:00,Accept,Auditor 15,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Open Stall,A,6,7,5946,81.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1785,913,PTK--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK S)--SNUM(S913)--SLEV(0),2022-06-13 13:41:26,Accept,Auditor 1,"10.5xxxx3, 7.41xxxx",Panteka Market,Closed Shop,SECTION A,LINE 1,BLOCK S,S913,7.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,36.0
1786,323,LFW--SEC(B)--LIN(2)--BL(22)--SNUM(635)--SLEV(0),2022-03-07 16:22:00,Accept,Auditor 7,"7.15xxxx, 3.32xxxx","Lafenwa Market, Abeokuta",Closed Shop,B,2,22,635,69.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,295.0
1787,1059,BMP--SEC(SECTION B)--LIN(LINE 1)--BL(BLOCK BB)--SNUM(1059)--SLEV(0),2022-05-20 10:57:26,Accept,Auditor 18,"12.0xxxx7, 8.56xxxx","Bompai cluster (textile manufacturers - (along club, Maganda and Mission roads)",Closed Shop,SECTION B,LINE 1,BLOCK BB,1059,5.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1788,3436,Ochanja--SEC(C)--LIN(1)--BL(5)--SNUM(2966)--SLEV(0),2022-07-05 11:46:00,Accept,Auditor 6,"6.13xxxx, 6.78xxxx",Ochanja,Open Stall,C,1,5,2966,18.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1789,143,Nsulu--SEC(C)--LIN(2)--BL(1)--SNUM(143)--SLEV(0),2022-03-11 11:28:00,Accept,Auditor 1,"5.40xxxx, 7.48xxxx",Nsulu Market,Open Stall,C,2,1,143,21.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
1790,1046,PTK--SEC(SECTION A)--LIN(LINE 2)--BL(BLOCK U)--SNUM(U1046)--SLEV(0),2022-06-13 13:05:19,Accept,Auditor 1,"10.5xxxx3, 7.41xxxx",Panteka Market,Closed Shop,SECTION A,LINE 2,BLOCK U,U1046,13.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,50.0
1791,3133,JMT--SEC(D)--LIN(2)--BL(142)-SNUM(2838)--SLEV(0),2022-04-12 16:50:00,Accept,Auditor 3,"9.27xxxx, 12.4xxxx2",jimeta central / modern market,Closed Shop,D,2,142,2838,17.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
